date,zipcode,time_block,traffic_volume,avg_travel_time
2016-10-09,11385,0,153.0,620.0
2016-10-09,11385,8,106.5,620.0
2016-10-09,11385,12,225.5,620.0
2016-10-09,11385,14,243.0,620.0
2016-10-09,11385,16,237.0,620.0
2016-10-09,11385,22,161.0,620.0
2016-10-09,11435,5,48.0,288.0
2016-10-09,11435,12,224.5,288.0
2016-10-09,11435,16,260.5,288.0
2016-10-09,11435,22,139.0,288.0
2016-10-10,10305,2,43.5,812.0
2016-10-10,10305,4,69.5,812.0
2016-10-10,10305,6,402.25,812.0
2016-10-10,10305,17,788.0,812.0
2016-10-10,10451,9,284.5,675.0
2016-10-10,10451,16,426.5,675.0
2016-10-10,10451,19,375.8333333333333,675.0
2016-10-10,10458,11,1170.5,503.0
2016-10-10,10458,15,1533.75,503.0
2016-10-10,10459,2,49.0,517.0
2016-10-10,10459,12,211.0,517.0
2016-10-10,10459,21,148.5,517.0
2016-10-10,10460,7,282.0,348.0
2016-10-10,10460,16,564.5,348.0
2016-10-10,10460,17,623.5,348.0
2016-10-10,10467,4,80.5,246.0
2016-10-10,11417,0,48.0,270.0
2016-10-10,11417,1,20.0,270.0
2016-10-10,11417,9,120.0,270.0
2016-10-10,11417,13,170.0,270.0
2016-10-11,10034,4,829.5,674.0
2016-10-11,10034,6,2912.0,674.0
2016-10-11,10034,8,3094.5,674.0
2016-10-11,10034,10,2401.5,674.0
2016-10-11,10034,19,3275.0,674.0
2016-10-11,10034,21,2244.0,674.0
2016-10-11,10034,22,2044.5,674.0
2016-10-11,10453,5,127.0,219.0
2016-10-11,10453,22,265.5,219.0
2016-10-11,10458,3,143.25,2503.0
2016-10-11,10467,15,552.0,499.0
2016-10-11,10467,18,575.5,499.0
2016-10-11,11419,3,25.5,174.0
2016-10-11,11419,8,287.0,174.0
2016-10-11,11419,9,196.0,174.0
2016-10-11,11419,13,272.5,174.0
2016-10-11,11419,16,290.0,174.0
2016-10-11,11419,19,253.5,174.0
2016-10-11,11419,23,68.5,174.0
2016-10-11,11435,5,58.0,138.5
2016-10-11,11435,6,144.0,138.5
2016-10-12,10453,14,444.0,554.0
2016-10-12,10453,19,422.0,554.0
2016-10-12,10467,3,41.5,690.0
2016-10-12,10467,6,274.0,690.0
2016-10-12,10467,11,440.5,690.0
2016-10-12,10467,14,529.5,690.0
2016-10-12,10467,20,402.5,690.0
2016-10-12,10467,21,301.0,690.0
2016-10-12,10474,4,162.5,308.0
2016-10-12,10474,5,272.0,308.0
2016-10-12,10474,6,318.0,308.0
2016-10-12,10474,10,334.0,308.0
2016-10-12,10474,11,351.0,308.0
2016-10-12,10474,15,440.0,308.0
2016-10-12,10474,16,429.0,308.0
2016-10-12,10474,19,332.0,308.0
2016-10-12,10474,21,260.5,308.0
2016-10-13,10028,1,34.0,357.0
2016-10-13,10028,8,263.5,357.0
2016-10-13,10028,12,278.0,357.0
2016-10-13,10028,13,286.5,357.0
2016-10-13,10028,20,187.5,357.0
2016-10-13,10034,4,885.0,666.0
2016-10-13,10034,7,3859.0,666.0
2016-10-13,10034,15,3279.5,666.0
2016-10-13,10034,17,3524.5,666.0
2016-10-13,10034,22,2486.0,666.0
2016-10-13,10301,3,3.0,1253.0
2016-10-13,10301,5,19.5,1253.0
2016-10-13,10301,7,621.0,1253.0
2016-10-13,10301,18,240.0,1253.0
2016-10-13,10301,20,116.5,1253.0
2016-10-13,10301,21,78.0,1253.0
2016-10-13,10301,22,51.0,1253.0
2016-10-13,10304,1,13.5,311.0
2016-10-13,10304,5,30.0,311.0
2016-10-13,10304,15,167.5,311.0
2016-10-13,10304,16,182.0,311.0
2016-10-13,10460,11,533.5,779.0
2016-10-13,10460,14,686.0,779.0
2016-10-13,10461,5,285.0,212.0
2016-10-13,10461,11,933.0,212.0
2016-10-13,10461,17,1175.0,212.0
2016-10-13,10463,1,714.5,412.5
2016-10-13,10463,8,4169.0,412.5
2016-10-13,10463,17,3960.5,412.5
2016-10-13,10463,20,3619.0,412.5
2016-10-13,10467,7,542.5,309.0
2016-10-13,10467,20,403.5,309.0
2016-10-13,10467,23,245.0,309.0
2016-10-13,11385,3,56.5,530.0
2016-10-13,11385,4,70.5,530.0
2016-10-13,11385,5,126.5,530.0
2016-10-13,11385,10,223.5,530.0
2016-10-13,11385,15,324.5,530.0
2016-10-13,11385,21,189.0,530.0
2016-10-13,11385,23,116.5,530.0
2016-10-13,11419,4,33.0,444.0
2016-10-13,11419,11,203.0,444.0
2016-10-13,11419,16,275.5,444.0
2016-10-13,11419,21,154.5,444.0
2016-10-14,10305,4,111.5,387.0
2016-10-14,10305,22,420.0,387.0
2016-10-14,10474,1,163.0,727.0
2016-10-14,10474,10,374.0,727.0
2016-10-14,10474,19,396.0,727.0
2016-10-14,11235,0,67.5,431.0
2016-10-14,11235,2,21.0,431.0
2016-10-14,11235,4,41.0,431.0
2016-10-14,11235,11,341.5,431.0
2016-10-14,11235,13,363.5,431.0
2016-10-14,11235,19,338.0,431.0
2016-10-14,11235,20,287.5,431.0
2016-10-14,11385,6,241.0,107.0
2016-10-14,11385,13,304.5,107.0
2016-10-14,11385,17,398.5,107.0
2016-10-14,11385,23,185.0,107.0
2016-10-14,11435,12,262.0,258.0
2016-10-14,11435,17,365.5,258.0
2016-10-15,10028,8,158.5,315.0
2016-10-15,10028,12,407.0,315.0
2016-10-15,10451,1,154.42857142857142,169.0
2016-10-15,10451,5,104.28571428571429,169.0
2016-10-15,10451,10,278.2857142857143,169.0
2016-10-15,10451,11,344.14285714285717,169.0
2016-10-15,10451,12,332.42857142857144,169.0
2016-10-15,10451,16,357.85714285714283,169.0
2016-10-15,10454,12,709.6,402.0
2016-10-15,10454,14,774.0,402.0
2016-10-15,10454,16,734.2,402.0
2016-10-15,10459,3,68.0,247.0
2016-10-15,10459,7,102.5,247.0
2016-10-15,10459,19,250.0,247.0
2016-10-15,10463,8,3026.0,310.0
2016-10-15,10463,10,3735.0,310.0
2016-10-15,10463,16,3208.0,310.0
2016-10-15,11219,9,392.75,316.0
2016-10-15,11230,0,62.5,317.0
2016-10-15,11230,4,22.0,317.0
2016-10-15,11230,19,167.5,317.0
2016-10-15,11230,21,146.5,317.0
2016-10-15,11379,6,28.5,554.0
2016-10-15,11379,8,88.0,554.0
2016-10-15,11379,11,155.0,554.0
2016-10-15,11379,19,110.5,554.0
2016-10-15,11379,22,56.5,554.0
2016-10-16,10019,0,46.5,363.0
2016-10-16,10019,2,23.5,363.0
2016-10-16,10019,12,187.0,363.0
2016-10-16,10019,16,165.0,363.0
2016-10-16,10019,20,102.0,363.0
2016-10-16,10039,6,62.0,213.0
2016-10-16,10039,8,165.0,213.0
2016-10-16,10039,22,18.0,213.0
2016-10-16,10039,23,28.0,213.0
2016-10-16,10453,0,306.5,562.5
2016-10-16,10453,1,234.0,562.5
2016-10-16,10453,20,389.0,562.5
2016-10-16,10460,15,598.0,376.0
2016-10-16,10460,16,517.5,376.0
2016-10-16,10460,17,532.0,376.0
2016-10-16,10463,4,925.0,384.0
2016-10-16,10463,17,3647.5,384.0
2016-10-16,10463,20,3134.5,384.0
2016-10-16,10463,22,2119.5,384.0
2016-10-16,10467,0,231.0,342.0
2016-10-16,10467,1,208.0,342.0
2016-10-16,10467,2,175.0,342.0
2016-10-16,10467,4,124.0,342.0
2016-10-16,10467,12,511.0,342.0
2016-10-16,10467,16,592.5,342.0
2016-10-16,10467,19,463.0,342.0
2016-10-16,10467,21,291.5,342.0
2016-10-16,11204,1,214.33333333333334,292.0
2016-10-16,11204,3,121.83333333333333,292.0
2016-10-16,11204,4,126.83333333333333,292.0
2016-10-16,11204,14,678.1666666666666,292.0
2016-10-16,11204,22,359.8333333333333,292.0
2016-10-16,11230,1,45.5,475.0
2016-10-16,11230,10,180.0,475.0
2016-10-16,11230,18,179.5,475.0
2016-10-16,11435,4,111.25,356.5
2016-10-16,11435,11,411.0,356.5
2016-10-16,11435,15,511.25,356.5
2016-10-16,11435,16,453.25,356.5
2016-10-16,11435,22,177.5,356.5
2016-10-17,10019,0,24.0,349.0
2016-10-17,10019,3,10.5,349.0
2016-10-17,10019,4,9.0,349.0
2016-10-17,10019,5,29.5,349.0
2016-10-17,10019,6,93.5,349.0
2016-10-17,10019,7,229.5,349.0
2016-10-17,10019,16,215.5,349.0
2016-10-17,10032,15,262.5,153.0
2016-10-17,10032,17,253.0,153.0
2016-10-17,10032,18,241.0,153.0
2016-10-17,10451,0,34.0,297.0
2016-10-17,10451,4,4.0,297.0
2016-10-17,10451,6,26.0,297.0
2016-10-17,10451,13,57.0,297.0
2016-10-18,10001,1,169.0,637.0
2016-10-18,10001,8,463.5,637.0
2016-10-18,10001,11,377.0,637.0
2016-10-18,10019,2,11.0,1055.0
2016-10-18,10019,6,97.0,1055.0
2016-10-18,10019,7,232.5,1055.0
2016-10-18,10019,10,147.5,1055.0
2016-10-18,10019,12,165.0,1055.0
2016-10-18,10019,17,220.0,1055.0
2016-10-18,10019,22,73.0,1055.0
2016-10-18,10019,23,48.5,1055.0
2016-10-18,11203,11,96.0,673.0
2016-10-18,11203,14,171.0,673.0
2016-10-18,11203,16,156.0,673.0
2016-10-18,11203,19,214.0,673.0
2016-10-18,11364,4,43.75,594.0
2016-10-18,11364,20,251.5,594.0
2016-10-18,11377,12,529.5,317.0
2016-10-18,11377,13,465.0,317.0
2016-10-18,11377,20,322.5,317.0
2016-10-19,10001,4,120.0,1984.0
2016-10-19,10001,10,363.0,1984.0
2016-10-19,10001,12,405.5,1984.0
2016-10-19,10001,13,382.5,1984.0
2016-10-19,10001,15,410.5,1984.0
2016-10-19,11377,17,607.0,932.0
2016-10-19,11377,23,185.0,932.0
2016-10-20,11355,2,30.5,293.6666666666667
2016-10-20,11355,3,31.0,293.6666666666667
2016-10-20,11355,7,205.0,293.6666666666667
2016-10-21,10001,4,135.5,704.0
2016-10-21,10001,8,485.5,704.0
2016-10-21,10001,17,428.5,704.0
2016-10-21,10001,19,431.5,704.0
2016-10-21,10451,5,22.0,470.0
2016-10-21,10451,8,137.0,470.0
2016-10-21,10451,11,219.0,470.0
2016-10-21,10451,13,338.0,470.0
2016-10-21,11355,12,166.5,346.0
2016-10-21,11355,13,155.5,346.0
2016-10-21,11355,14,163.5,346.0
2016-10-21,11355,19,193.5,346.0
2016-10-21,11364,1,93.25,332.0
2016-10-21,11364,7,361.0,332.0
2016-10-21,11364,9,332.5,332.0
2016-10-21,11364,15,431.5,332.0
2016-10-21,11364,16,393.75,332.0
2016-10-22,10019,2,16.5,478.0
2016-10-22,10019,8,107.5,478.0
2016-10-22,10019,9,150.0,478.0
2016-10-22,10019,14,169.0,478.0
2016-10-22,10019,15,161.0,478.0
2016-10-22,10019,19,135.0,478.0
2016-10-22,10019,22,71.5,478.0
2016-10-22,10032,7,105.5,307.0
2016-10-22,10032,9,252.5,307.0
2016-10-22,11203,6,21.0,172.0
2016-10-22,11203,8,20.0,172.0
2016-10-22,11203,20,60.0,172.0
2016-10-22,11203,22,88.0,172.0
2016-10-22,11204,0,254.16666666666666,247.0
2016-10-22,11204,5,152.5,247.0
2016-10-22,11204,9,579.8333333333334,247.0
2016-10-22,11204,14,653.3333333333334,247.0
2016-10-22,11204,17,634.3333333333334,247.0
2016-10-23,10001,6,146.0,342.0
2016-10-23,10001,11,310.5,342.0
2016-10-23,10001,18,384.5,342.0
2016-10-23,10001,19,413.0,342.0
2016-10-29,10019,4,1129.0,432.0
2016-10-29,10019,17,2917.0,432.0
2016-10-29,11235,5,104.5,261.0
2016-10-29,11235,18,593.5,261.0
2016-10-29,11235,22,346.0,261.0
2016-10-29,11364,4,551.0,379.0
2016-10-29,11364,6,490.0,379.0
2016-10-29,11364,13,1582.0,379.0
2016-10-29,11364,14,1633.0,379.0
2016-10-30,10019,17,3336.0,1609.0
2016-10-30,10019,21,2488.0,1609.0
2016-10-30,11368,0,1939.0,320.0
2016-10-30,11369,12,1943.5,304.0
2016-10-30,11369,15,1926.0,304.0
2016-10-30,11426,1,187.6,536.0
2016-10-30,11426,3,126.4,536.0
2016-10-30,11426,8,320.0,536.0
2016-10-30,11426,12,618.6,536.0
2016-10-30,11426,13,602.4,536.0
2016-10-30,11426,18,631.8,536.0
2016-10-30,11426,22,300.6,536.0
2016-10-30,11426,23,210.2,536.0
2016-10-30,11432,1,102.5,489.0
2016-10-30,11432,2,69.0,489.0
2016-10-30,11432,5,63.5,489.0
2016-10-30,11432,6,77.0,489.0
2016-10-30,11432,7,140.5,489.0
2016-10-30,11432,10,397.0,489.0
2016-10-30,11432,11,466.0,489.0
2016-10-30,11432,13,498.0,489.0
2016-10-30,11432,14,471.5,489.0
2016-10-30,11432,16,477.5,489.0
2016-10-30,11432,19,344.0,489.0
2016-10-30,11435,2,89.0,288.0
2016-10-30,11435,5,55.75,288.0
2016-10-30,11435,6,58.0,288.0
2016-10-30,11435,10,130.25,288.0
2016-10-30,11435,11,132.75,288.0
2016-10-31,10019,1,827.0,338.0
2016-10-31,10019,2,673.0,338.0
2016-10-31,10019,7,2241.0,338.0
2016-10-31,10019,12,1702.0,338.0
2016-10-31,10019,16,1996.0,338.0
2016-10-31,10019,23,1563.0,338.0
2016-10-31,10028,2,66.0,992.0
2016-10-31,10028,3,60.5,992.0
2016-10-31,10028,4,63.5,992.0
2016-10-31,10028,12,388.0,992.0
2016-10-31,10466,3,3.0,413.0
2016-10-31,10466,4,3.0,413.0
2016-10-31,11214,1,57.666666666666664,465.0
2016-10-31,11214,5,111.33333333333333,465.0
2016-10-31,11214,11,374.6666666666667,465.0
2016-10-31,11214,19,421.6666666666667,465.0
2016-10-31,11214,22,210.66666666666666,465.0
2016-10-31,11420,4,277.6666666666667,379.0
2016-10-31,11420,10,1038.0,379.0
2016-10-31,11420,17,955.3333333333334,379.0
2016-10-31,11432,0,85.5,344.0
2016-10-31,11432,5,95.0,344.0
2016-10-31,11432,7,616.0,344.0
2016-10-31,11432,23,115.5,344.0
2016-11-01,10028,6,198.0,292.0
2016-11-01,10028,15,383.5,292.0
2016-11-01,10029,3,97.0,306.0
2016-11-01,10029,6,428.0,306.0
2016-11-01,10029,8,757.0,306.0
2016-11-01,10029,9,761.0,306.0
2016-11-01,10029,20,827.0,306.0
2016-11-01,10029,21,812.0,306.0
2016-11-01,10029,22,659.0,306.0
2016-11-01,10030,16,715.0,125.0
2016-11-01,10030,18,573.0,125.0
2016-11-01,10030,19,493.0,125.0
2016-11-01,10030,20,478.0,125.0
2016-11-01,10461,4,615.5,294.0
2016-11-01,10461,5,1779.5,294.0
2016-11-01,10461,13,2139.5,294.0
2016-11-01,10461,14,2442.5,294.0
2016-11-01,10461,17,3427.0,294.0
2016-11-01,10461,19,2749.0,294.0
2016-11-01,11435,0,64.25,741.0
2016-11-01,11435,8,254.25,741.0
2016-11-01,11435,11,187.25,741.0
2016-11-02,11204,2,30.5,1427.0
2016-11-02,11204,8,560.75,1427.0
2016-11-02,11204,9,493.0,1427.0
2016-11-02,11204,11,472.25,1427.0
2016-11-02,11204,14,571.25,1427.0
2016-11-02,11204,19,521.25,1427.0
2016-11-02,11204,22,225.25,1427.0
2016-11-02,11211,1,29.0,1111.0
2016-11-02,11211,3,15.0,1111.0
2016-11-02,11211,12,381.5,1111.0
2016-11-02,11211,16,528.5,1111.0
2016-11-02,11235,8,914.0,372.0
2016-11-02,11235,13,746.5,372.0
2016-11-02,11369,7,2595.0,724.0
2016-11-02,11369,8,2770.0,724.0
2016-11-02,11369,14,2177.0,724.0
2016-11-03,10466,3,6.0,412.0
2016-11-03,10466,14,21.5,412.0
2016-11-03,10466,22,12.5,412.0
2016-11-03,11204,14,576.25,832.0
2016-11-03,11204,15,576.25,832.0
2016-11-03,11355,5,115.0,308.0
2016-11-03,11355,7,595.0,308.0
2016-11-03,11355,13,610.0,308.0
2016-11-03,11355,14,578.0,308.0
2016-11-03,11355,16,708.0,308.0
2016-11-03,11355,19,622.0,308.0
2016-11-03,11355,20,533.5,308.0
2016-11-03,11364,5,407.0,291.0
2016-11-03,11364,23,1520.0,291.0
2016-11-03,11412,5,85.0,498.0
2016-11-03,11412,18,339.0,498.0
2016-11-04,10028,12,404.5,357.5
2016-11-04,10461,7,3497.5,268.0
2016-11-04,10461,9,2794.0,268.0
2016-11-04,10461,10,2523.0,268.0
2016-11-04,10461,14,3049.0,268.0
2016-11-04,10461,15,3252.0,268.0
2016-11-04,10461,23,1626.5,268.0
2016-11-04,11211,3,16.0,2070.0
2016-11-04,11211,6,206.0,2070.0
2016-11-04,11211,13,432.0,2070.0
2016-11-04,11211,20,202.0,2070.0
2016-11-04,11368,2,931.0,207.0
2016-11-04,11368,17,1577.0,207.0
2016-11-04,11435,0,63.25,800.0
2016-11-04,11435,10,186.75,800.0
2016-11-04,11435,20,240.5,800.0
2016-11-04,11435,23,128.0,800.0
2016-11-05,10028,3,101.0,240.0
2016-11-05,10028,8,274.0,240.0
2016-11-05,10028,23,224.0,240.0
2016-11-05,10459,10,1939.6666666666667,278.0
2016-11-05,10459,15,2268.1666666666665,278.0
2016-11-05,11211,0,75.0,344.0
2016-11-05,11211,13,300.5,344.0
2016-11-05,11211,16,316.5,344.0
2016-11-05,11211,20,260.0,344.0
2016-11-05,11230,2,59.285714285714285,458.0
2016-11-05,11230,11,270.14285714285717,458.0
2016-11-05,11230,15,303.14285714285717,458.0
2016-11-05,11230,17,293.85714285714283,458.0
2016-11-05,11230,19,333.0,458.0
2016-11-05,11230,22,293.85714285714283,458.0
2016-11-05,11234,0,173.33333333333334,415.0
2016-11-05,11234,8,243.66666666666666,415.0
2016-11-05,11234,12,356.1666666666667,415.0
2016-11-05,11234,18,384.5,415.0
2016-11-05,11234,23,231.0,415.0
2016-11-06,10019,4,1091.0,368.5
2016-11-06,10019,5,978.0,368.5
2016-11-06,10019,14,2522.0,368.5
2016-11-06,10461,3,290.5,456.0
2016-11-06,10461,17,3208.5,456.0
2016-11-06,10461,22,1533.5,456.0
2016-11-06,11412,3,39.0,129.0
2016-11-06,11412,4,39.0,129.0
2016-11-06,11412,19,187.5,129.0
2016-11-06,11420,9,673.0,375.0
2016-11-06,11420,11,774.6666666666666,375.0
2016-11-06,11420,20,928.3333333333334,375.0
2016-11-12,10029,10,1146.0,797.0
2016-11-12,10029,11,1155.0,797.0
2016-11-12,10029,20,1214.0,797.0
2016-11-12,10029,23,1382.0,797.0
2016-11-13,10025,8,809.0,424.5
2016-11-13,10025,10,1137.0,424.5
2016-11-13,10029,0,1329.0,444.0
2016-11-13,10029,3,565.0,444.0
2016-11-13,10029,12,1265.0,444.0
2016-11-13,10029,16,1339.0,444.0
2016-11-13,10029,19,1579.0,444.0
2016-11-13,11230,17,413.0,1077.0
2016-11-14,10460,0,186.0,603.0
2016-11-14,10460,5,136.0,603.0
2016-11-14,10460,16,663.5,603.0
2016-11-14,11368,8,704.0,613.5
2016-11-14,11420,15,1296.3333333333333,340.0
2016-11-14,11435,3,900.3333333333334,1279.5
2016-11-14,11435,12,4498.666666666667,1279.5
2016-11-14,11435,16,4204.333333333333,1279.5
2016-11-14,11435,19,4187.333333333333,1279.5
2016-11-14,11435,20,4133.666666666667,1279.5
2016-11-14,11435,22,3609.6666666666665,1279.5
2016-11-15,10001,2,86.66666666666667,1120.0
2016-11-15,10001,3,65.33333333333333,1120.0
2016-11-15,10001,10,495.6666666666667,1120.0
2016-11-15,10001,16,584.6666666666666,1120.0
2016-11-15,10001,18,586.0,1120.0
2016-11-15,10013,12,937.3333333333334,373.0
2016-11-15,10013,15,756.3333333333334,373.0
2016-11-15,10013,20,756.6666666666666,373.0
2016-11-15,10025,10,1128.0,608.0
2016-11-15,10025,11,1118.0,608.0
2016-11-15,10025,13,1134.0,608.0
2016-11-15,10025,19,1398.0,608.0
2016-11-15,10460,12,411.0,354.0
2016-11-15,10460,19,359.5,354.0
2016-11-15,10460,23,168.0,354.0
2016-11-15,11369,4,343.5,543.0
2016-11-15,11369,9,1244.5,543.0
2016-11-15,11369,15,1254.0,543.0
2016-11-15,11369,23,648.0,543.0
2016-11-16,10001,3,72.33333333333333,182.5
2016-11-16,10001,20,456.3333333333333,182.5
2016-11-16,10013,2,562.3333333333334,3173.0
2016-11-16,10013,12,936.3333333333334,3173.0
2016-11-16,10013,18,841.6666666666666,3173.0
2016-11-16,10460,13,550.0,350.0
2016-11-16,10460,22,225.5,350.0
2016-11-16,11210,2,64.0,134.0
2016-11-16,11210,3,77.0,134.0
2016-11-16,11210,4,114.5,134.0
2016-11-16,11210,9,715.0,134.0
2016-11-16,11210,17,594.0,134.0
2016-11-16,11210,20,768.5,134.0
2016-11-16,11210,22,458.5,134.0
2016-11-16,11368,1,206.0,213.0
2016-11-16,11368,14,504.0,213.0
2016-11-16,11368,21,498.3333333333333,213.0
2016-11-17,10001,2,96.33333333333333,233.0
2016-11-17,10001,5,101.33333333333333,233.0
2016-11-17,10001,8,757.0,233.0
2016-11-17,10001,10,520.0,233.0
2016-11-17,10001,13,470.6666666666667,233.0
2016-11-17,10001,16,581.3333333333334,233.0
2016-11-17,10001,17,637.3333333333334,233.0
2016-11-17,10001,22,333.0,233.0
2016-11-17,10014,2,401.0,315.0
2016-11-17,10014,5,234.5,315.0
2016-11-17,10014,9,509.0,315.0
2016-11-17,10014,18,424.0,315.0
2016-11-17,10025,2,368.0,1706.0
2016-11-17,10025,4,320.0,1706.0
2016-11-17,10029,3,254.0,333.0
2016-11-17,10029,7,1238.0,333.0
2016-11-17,10029,13,1038.0,333.0
2016-11-17,10029,19,1276.0,333.0
2016-11-17,10029,23,1362.0,333.0
2016-11-17,10460,2,70.0,430.0
2016-11-17,10460,5,143.0,430.0
2016-11-17,10460,16,579.5,430.0
2016-11-17,10460,17,605.0,430.0
2016-11-17,10460,20,357.0,430.0
2016-11-17,11204,0,26.0,467.0
2016-11-17,11204,2,7.5,467.0
2016-11-17,11204,3,12.0,467.0
2016-11-17,11204,9,264.0,467.0
2016-11-17,11204,12,309.0,467.0
2016-11-17,11204,18,384.5,467.0
2016-11-17,11204,23,51.0,467.0
2016-11-17,11364,4,394.42857142857144,665.0
2016-11-17,11364,7,1281.0,665.0
2016-11-17,11364,12,942.1428571428571,665.0
2016-11-17,11364,17,1213.7142857142858,665.0
2016-11-17,11369,18,1460.0,440.0
2016-11-18,10001,1,141.66666666666666,335.0
2016-11-18,10001,2,106.0,335.0
2016-11-18,10001,12,454.6666666666667,335.0
2016-11-18,10001,15,568.3333333333334,335.0
2016-11-18,10001,21,408.6666666666667,335.0
2016-11-18,10025,8,1098.0,160.0
2016-11-18,10025,16,1121.0,160.0
2016-11-18,10029,8,1105.0,769.5
2016-11-18,10029,17,1153.0,769.5
2016-11-18,10032,6,852.0,181.0
2016-11-18,10032,8,1114.0,181.0
2016-11-18,10032,14,1148.0,181.0
2016-11-18,10032,23,1074.0,181.0
2016-11-18,10460,2,69.0,889.0
2016-11-18,10460,3,46.5,889.0
2016-11-18,10460,8,449.0,889.0
2016-11-18,10460,10,454.0,889.0
2016-11-19,10029,2,544.0,259.0
2016-11-19,10029,10,1092.0,259.0
2016-11-19,10029,21,1174.0,259.0
2016-11-19,11231,10,2586.5,205.0
2016-11-19,11231,13,2758.5,205.0
2016-11-19,11231,21,1968.5,205.0
2016-11-19,11231,22,1836.5,205.0
2016-11-19,11416,17,1239.0,263.0
2016-11-19,11420,0,1014.0,341.0
2016-11-19,11420,6,607.0,341.0
2016-11-19,11420,7,830.0,341.0
2016-11-20,10025,4,454.0,377.0
2016-11-20,10025,9,954.0,377.0
2016-11-20,10025,14,1194.0,377.0
2016-11-20,10025,19,1149.0,377.0
2016-11-20,11368,10,466.6666666666667,444.0
2016-11-20,11368,11,521.6666666666666,444.0
2016-11-20,11368,13,574.3333333333334,444.0
2016-11-20,11368,14,550.3333333333334,444.0
2016-11-20,11368,15,527.0,444.0
2016-11-20,11368,17,473.0,444.0
2016-11-20,11368,21,453.3333333333333,444.0
2016-11-20,11368,23,325.6666666666667,444.0
2016-11-20,11420,8,816.0,150.5
2016-11-20,11420,11,1208.3333333333333,150.5
2016-11-20,11435,0,3345.0,406.5
2016-11-20,11435,7,2720.6666666666665,406.5
2016-11-20,11435,10,3888.0,406.5
2016-11-20,11435,14,5236.666666666667,406.5
2017-03-04,10012,10,329.0,303.0
2017-03-04,10012,11,357.0,303.0
2017-03-04,10012,18,378.0,303.0
2017-03-06,11209,1,41.5,546.0
2017-03-06,11209,3,30.5,546.0
2017-03-06,11209,11,473.5,546.0
2017-03-08,10032,2,27.5,350.0
2017-03-08,10032,7,330.0,350.0
2017-03-08,10032,8,389.0,350.0
2017-03-08,10032,12,386.5,350.0
2017-03-08,10032,14,411.0,350.0
2017-03-09,10007,11,404.0,294.0
2017-03-09,10032,4,23.5,223.0
2017-03-09,10032,5,58.0,223.0
2017-03-09,10032,6,159.0,223.0
2017-03-09,10032,7,278.5,223.0
2017-03-09,10032,8,380.0,223.0
2017-03-09,10032,10,369.5,223.0
2017-03-09,10032,13,411.5,223.0
2017-03-09,11231,6,258.0,42.0
2017-03-09,11231,20,236.5,42.0
2017-03-09,11231,21,165.5,42.0
2017-03-10,10032,11,347.5,1199.0
2017-03-10,10032,18,218.5,1199.0
2017-03-11,10465,1,14.0,418.0
2017-03-11,10465,6,10.0,418.0
2017-03-11,10465,9,24.0,418.0
2017-03-11,10465,15,51.0,418.0
2017-03-11,10465,17,53.0,418.0
2017-03-11,10465,18,45.0,418.0
2017-03-11,10465,22,46.5,418.0
2017-03-21,10016,0,60.0,463.0
2017-03-21,10016,1,36.0,463.0
2017-03-21,10016,3,18.5,463.0
2017-03-21,10016,13,228.0,463.0
2017-03-21,10016,14,297.0,463.0
2017-03-23,10040,1,36.0,2793.0
2017-03-24,10016,5,68.5,344.0
2017-03-24,10016,10,215.5,344.0
2017-03-24,10016,13,238.0,344.0
2017-03-24,10016,17,331.5,344.0
2017-03-25,10016,14,209.5,375.0
2017-03-25,10016,18,192.5,375.0
2017-03-26,10016,2,75.5,816.0
2017-03-26,10016,8,80.0,816.0
2017-03-26,10016,17,191.5,816.0
2017-03-26,10016,20,172.5,816.0
2017-03-26,10016,22,101.5,816.0
2017-09-09,10001,2,227.5,332.0
2017-09-09,10001,9,418.0,332.0
2017-09-09,10001,16,605.5,332.0
2017-09-09,11368,2,38.5,446.0
2017-09-09,11368,5,33.0,446.0
2017-09-09,11368,7,93.5,446.0
2017-09-09,11368,15,277.5,446.0
2017-09-09,11368,20,156.0,446.0
2017-09-10,11226,1,162.25,197.0
2017-09-10,11226,4,111.5,197.0
2017-09-10,11226,5,84.5,197.0
2017-09-10,11226,19,327.5,197.0
2017-09-10,11226,20,335.5,197.0
2017-09-10,11226,22,218.0,197.0
2017-09-10,11435,14,342.5,192.0
2017-09-10,11435,15,353.0,192.0
2017-09-10,11435,20,245.5,192.0
2017-09-10,11435,22,199.0,192.0
2017-09-11,10470,5,146.0,0.0
2017-09-11,10470,12,424.0,0.0
2017-09-11,10470,15,525.0,0.0
2017-09-11,11214,0,61.5,327.5
2017-09-11,11214,14,265.0,327.5
2017-09-11,11214,18,254.0,327.5
2017-09-11,11214,20,185.0,327.5
2017-09-11,11219,6,159.0,318.0
2017-09-11,11219,12,261.3333333333333,318.0
2017-09-11,11219,21,180.83333333333334,318.0
2017-09-12,10304,0,95.0,349.0
2017-09-12,10304,7,587.0,349.0
2017-09-12,10304,8,701.0,349.0
2017-09-12,10304,9,488.0,349.0
2017-09-12,10304,21,246.0,349.0
2017-09-12,10304,23,138.0,349.0
2017-09-12,11377,1,24.0,382.0
2017-09-12,11377,9,280.5,382.0
2017-09-13,10001,0,181.5,386.0
2017-09-13,10001,4,145.0,386.0
2017-09-13,11214,0,45.0,242.0
2017-09-13,11214,9,221.0,242.0
